Subject	Experiment	Sex	Age	TrialStartTime	Block	Trial	Target1_Label	Target1_Location	Target2_Label	Target2_Location	Target3_Label	Target3_Location	Target4_Label	Target4_Location	Target5_Label	Target5_Location	Target6_Label	Target6_Location	Best_Label	TargetNum	Best_Location	Best_Payment	Best_Penalty	Best_Mprob	Best_Signal	Covered	Warning	Action	Outcome	Caught
73139521	NoSignal	male	55	1522251899109	4	21	R4T1	3	R4T2	5	R4T3	6	R4T4	2	R4T5	4	R4T6	1	R4T1	1	3	4	3	0.37	0.44	0	0	1	4	0
73139521	NoSignal	male	55	1522251902195	4	22	R4T1	3	R4T2	5	R4T3	6	R4T4	2	R4T5	4	R4T6	1	R4T3	3	6	7	7	0.4	0.67	1	0	1	-7	1
73139521	NoSignal	male	55	1522251907003	4	23	R4T1	3	R4T2	5	R4T3	6	R4T4	2	R4T5	4	R4T6	1	R4T2	2	5	6	3	0.51	0.52	0	0	1	6	0
73139521	NoSignal	male	55	1522251910329	4	24	R4T1	3	R4T2	5	R4T3	6	R4T4	2	R4T5	4	R4T6	1	R4T2	2	5	6	3	0.51	0.52	0	0	1	6	0
73139521	NoSignal	male	55	1522251914204	4	25	R4T1	3	R4T2	5	R4T3	6	R4T4	2	R4T5	4	R4T6	1	R4T3	3	6	7	7	0.4	0.67	0	0	1	7	0
73820056	NoSignal	female	43	1522251320253	1	1	R1T1	6	R1T2	5	R1T3	2	R1T4	4	R1T5	1	R1T6	3	R1T2	2	5	8	5	0.51	0.65	1	0	1	-5	1
73820056	NoSignal	female	43	1522251328683	1	2	R1T1	6	R1T2	5	R1T3	2	R1T4	4	R1T5	1	R1T6	3	R1T1	1	6	2	1	0.22	0.14	0	0	1	2	0
73820056	NoSignal	female	43	1522251333013	1	3	R1T1	6	R1T2	5	R1T3	2	R1T4	4	R1T5	1	R1T6	3	R1T6	6	3	5	5	0.36	0.56	0	0	1	5	0
73820056	NoSignal	female	43	1522251339586	1	4	R1T1	6	R1T2	5	R1T3	2	R1T4	4	R1T5	1	R1T6	3	R1T1	1	6	2	1	0.22	0.14	0	0	1	2	0
73820056	NoSignal	female	43	1522251346359	1	5	R1T1	6	R1T2	5	R1T3	2	R1T4	4	R1T5	1	R1T6	3	R1T2	2	5	8	5	0.51	0.65	0	0	1	8	0
73820056	NoSignal	female	43	1522251355909	1	6	R1T1	6	R1T2	5	R1T3	2	R1T4	4	R1T5	1	R1T6	3	R1T6	6	3	5	5	0.36	0.56	0	0	1	5	0
73820056	NoSignal	female	43	1522251360292	1	7	R1T1	6	R1T2	5	R1T3	2	R1T4	4	R1T5	1	R1T6	3	R1T2	2	5	8	5	0.51	0.65	0	0	1	8	0
73820056	NoSignal	female	43	1522251368007	1	8	R1T1	6	R1T2	5	R1T3	2	R1T4	4	R1T5	1	R1T6	3	R1T6	6	3	5	5	0.36	0.56	0	0	1	5	0
73820056	NoSignal	female	43	1522251373525	1	9	R1T1	6	R1T2	5	R1T3	2	R1T4	4	R1T5	1	R1T6	3	R1T3	3	2	9	9	0.42	0.72	0	0	1	9	0
73820056	NoSignal	female	43	1522251379852	1	10	R1T1	6	R1T2	5	R1T3	2	R1T4	4	R1T5	1	R1T6	3	R1T2	2	5	8	5	0.51	0.65	1	0	1	-5	1
73820056	NoSignal	female	43	1522251384376	1	11	R1T1	6	R1T2	5	R1T3	2	R1T4	4	R1T5	1	R1T6	3	R1T2	2	5	8	5	0.51	0.65	1	0	1	-5	1
73820056	NoSignal	female	43	1522251390177	1	12	R1T1	6	R1T2	5	R1T3	2	R1T4	4	R1T5	1	R1T6	3	R1T6	6	3	5	5	0.36	0.56	0	0	1	5	0
73820056	NoSignal	female	43	1522251393943	1	13	R1T1	6	R1T2	5	R1T3	2	R1T4	4	R1T5	1	R1T6	3	R1T5	5	1	2	6	0.08	0.26	0	0	1	2	0
73820056	NoSignal	female	43	1522251400457	1	14	R1T1	6	R1T2	5	R1T3	2	R1T4	4	R1T5	1	R1T6	3	R1T3	3	2	9	9	0.42	0.72	0	0	1	9	0
73820056	NoSignal	female	43	1522251403945	1	15	R1T1	6	R1T2	5	R1T3	2	R1T4	4	R1T5	1	R1T6	3	R1T6	6	3	5	5	0.36	0.56	0	0	1	5	0
73820056	NoSignal	female	43	1522251409712	1	16	R1T1	6	R1T2	5	R1T3	2	R1T4	4	R1T5	1	R1T6	3	R1T1	1	6	2	1	0.22	0.14	1	0	1	-1	1
73820056	NoSignal	female	43	1522251413559	1	17	R1T1	6	R1T2	5	R1T3	2	R1T4	4	R1T5	1	R1T6	3	R1T6	6	3	5	5	0.36	0.56	1	0	1	-5	1
73820056	NoSignal	female	43	1522251417634	1	18	R1T1	6	R1T2	5	R1T3	2	R1T4	4	R1T5	1	R1T6	3	R1T3	3	2	9	9	0.42	0.72	0	0	1	9	0
73820056	NoSignal	female	43	1522251421506	1	19	R1T1	6	R1T2	5	R1T3	2	R1T4	4	R1T5	1	R1T6	3	R1T2	2	5	8	5	0.51	0.65	1	0	1	-5	1
73820056	NoSignal	female	43	1522251425480	1	20	R1T1	6	R1T2	5	R1T3	2	R1T4	4	R1T5	1	R1T6	3	R1T1	1	6	2	1	0.22	0.14	0	0	1	2	0
73820056	NoSignal	female	43	1522251431102	1	21	R1T1	6	R1T2	5	R1T3	2	R1T4	4	R1T5	1	R1T6	3	R1T4	4	4	9	10	0.4	0.74	0	0	1	9	0
73820056	NoSignal	female	43	1522251435318	1	22	R1T1	6	R1T2	5	R1T3	2	R1T4	4	R1T5	1	R1T6	3	R1T6	6	3	5	5	0.36	0.56	0	0	1	5	0
73820056	NoSignal	female	43	1522251439964	1	23	R1T1	6	R1T2	5	R1T3	2	R1T4	4	R1T5	1	R1T6	3	R1T3	3	2	9	9	0.42	0.72	1	0	1	-9	1
73820056	NoSignal	female	43	1522251445520	1	24	R1T1	6	R1T2	5	R1T3	2	R1T4	4	R1T5	1	R1T6	3	R1T4	4	4	9	10	0.4	0.74	1	0	1	-10	1
73820056	NoSignal	female	43	1522251449129	1	25	R1T1	6	R1T2	5	R1T3	2	R1T4	4	R1T5	1	R1T6	3	R1T6	6	3	5	5	0.36	0.56	0	0	1	5	0
73820056	NoSignal	female	43	1522251451948	2	1	R2T1	1	R2T2	6	R2T3	5	R2T4	2	R2T5	4	R2T6	3	R2T2	2	6	8	5	0.48	0.58	1	0	1	-5	1
73820056	NoSignal	female	43	1522251458661	2	2	R2T1	1	R2T2	6	R2T3	5	R2T4	2	R2T5	4	R2T6	3	R2T3	3	5	7	6	0.41	0.6	1	0	1	-6	1
73820056	NoSignal	female	43	1522251462837	2	3	R2T1	1	R2T2	6	R2T3	5	R2T4	2	R2T5	4	R2T6	3	R2T1	1	1	5	3	0.41	0.42	1	0	1	-3	1
73820056	NoSignal	female	43	1522251466833	2	4	R2T1	1	R2T2	6	R2T3	5	R2T4	2	R2T5	4	R2T6	3	R2T4	4	2	8	9	0.37	0.66	0	0	1	8	0
73820056	NoSignal	female	43	1522251470596	2	5	R2T1	1	R2T2	6	R2T3	5	R2T4	2	R2T5	4	R2T6	3	R2T6	6	3	2	4	0.05	0.11	0	0	1	2	0
73820056	NoSignal	female	43	1522251475018	2	6	R2T1	1	R2T2	6	R2T3	5	R2T4	2	R2T5	4	R2T6	3	R2T4	4	2	8	9	0.37	0.66	1	0	1	-9	1
73820056	NoSignal	female	43	1522251478204	2	7	R2T1	1	R2T2	6	R2T3	5	R2T4	2	R2T5	4	R2T6	3	R2T3	3	5	7	6	0.41	0.6	1	0	1	-6	1
73820056	NoSignal	female	43	1522251481848	2	8	R2T1	1	R2T2	6	R2T3	5	R2T4	2	R2T5	4	R2T6	3	R2T2	2	6	8	5	0.48	0.58	1	0	1	-5	1
73820056	NoSignal	female	43	1522251485444	2	9	R2T1	1	R2T2	6	R2T3	5	R2T4	2	R2T5	4	R2T6	3	R2T1	1	1	5	3	0.41	0.42	1	0	1	-3	1
73820056	NoSignal	female	43	1522251489275	2	10	R2T1	1	R2T2	6	R2T3	5	R2T4	2	R2T5	4	R2T6	3	R2T4	4	2	8	9	0.37	0.66	1	0	1	-9	1
73820056	NoSignal	female	43	1522251492611	2	11	R2T1	1	R2T2	6	R2T3	5	R2T4	2	R2T5	4	R2T6	3	R2T3	3	5	7	6	0.41	0.6	1	0	1	-6	1
73820056	NoSignal	female	43	1522251495753	2	12	R2T1	1	R2T2	6	R2T3	5	R2T4	2	R2T5	4	R2T6	3	R2T5	5	4	5	7	0.27	0.52	0	0	1	5	0
73820056	NoSignal	female	43	1522251499517	2	13	R2T1	1	R2T2	6	R2T3	5	R2T4	2	R2T5	4	R2T6	3	R2T5	5	4	5	7	0.27	0.52	1	0	1	-7	1
73820056	NoSignal	female	43	1522251503267	2	14	R2T1	1	R2T2	6	R2T3	5	R2T4	2	R2T5	4	R2T6	3	R2T6	6	3	2	4	0.05	0.11	0	0	1	2	0
73820056	NoSignal	female	43	1522251506382	2	15	R2T1	1	R2T2	6	R2T3	5	R2T4	2	R2T5	4	R2T6	3	R2T2	2	6	8	5	0.48	0.58	0	0	1	8	0
73820056	NoSignal	female	43	1522251511039	2	16	R2T1	1	R2T2	6	R2T3	5	R2T4	2	R2T5	4	R2T6	3	R2T1	1	1	5	3	0.41	0.42	1	0	1	-3	1
73820056	NoSignal	female	43	1522251515609	2	17	R2T1	1	R2T2	6	R2T3	5	R2T4	2	R2T5	4	R2T6	3	R2T4	4	2	8	9	0.37	0.66	0	0	1	8	0
73820056	NoSignal	female	43	1522251518632	2	18	R2T1	1	R2T2	6	R2T3	5	R2T4	2	R2T5	4	R2T6	3	R2T5	5	4	5	7	0.27	0.52	0	0	1	5	0
73820056	NoSignal	female	43	1522251523614	2	19	R2T1	1	R2T2	6	R2T3	5	R2T4	2	R2T5	4	R2T6	3	R2T6	6	3	2	4	0.05	0.11	0	0	1	2	0
73820056	NoSignal	female	43	1522251527334	2	20	R2T1	1	R2T2	6	R2T3	5	R2T4	2	R2T5	4	R2T6	3	R2T5	5	4	5	7	0.27	0.52	0	0	1	5	0
73820056	NoSignal	female	43	1522251531597	2	21	R2T1	1	R2T2	6	R2T3	5	R2T4	2	R2T5	4	R2T6	3	R2T4	4	2	8	9	0.37	0.66	0	0	1	8	0
73820056	NoSignal	female	43	1522251535210	2	22	R2T1	1	R2T2	6	R2T3	5	R2T4	2	R2T5	4	R2T6	3	R2T5	5	4	5	7	0.27	0.52	0	0	1	5	0
73820056	NoSignal	female	43	1522251540584	2	23	R2T1	1	R2T2	6	R2T3	5	R2T4	2	R2T5	4	R2T6	3	R2T6	6	3	2	4	0.05	0.11	0	0	1	2	0
73820056	NoSignal	female	43	1522251544445	2	24	R2T1	1	R2T2	6	R2T3	5	R2T4	2	R2T5	4	R2T6	3	R2T6	6	3	2	4	0.05	0.11	1	0	1	-4	1
73820056	NoSignal	female	43	1522251548267	2	25	R2T1	1	R2T2	6	R2T3	5	R2T4	2	R2T5	4	R2T6	3	R2T3	3	5	7	6	0.41	0.6	0	0	1	7	0
73820056	NoSignal	female	43	1522251554230	3	1	R3T1	4	R3T2	2	R3T3	6	R3T4	3	R3T5	5	R3T6	1	R3T3	3	6	6	6	0.4	0.67	0	0	1	6	0
73820056	NoSignal	female	43	1522251562149	3	2	R3T1	4	R3T2	2	R3T3	6	R3T4	3	R3T5	5	R3T6	1	R3T6	6	1	2	2	0.2	0.25	1	0	1	-2	1
73820056	NoSignal	female	43	1522251566246	3	3	R3T1	4	R3T2	2	R3T3	6	R3T4	3	R3T5	5	R3T6	1	R3T6	6	1	2	2	0.2	0.25	0	0	1	2	0
73820056	NoSignal	female	43	1522251569616	3	4	R3T1	4	R3T2	2	R3T3	6	R3T4	3	R3T5	5	R3T6	1	R3T4	4	3	5	8	0.29	0.65	0	0	1	5	0
73820056	NoSignal	female	43	1522251576229	3	5	R3T1	4	R3T2	2	R3T3	6	R3T4	3	R3T5	5	R3T6	1	R3T1	1	4	3	3	0.3	0.43	0	0	1	3	0
73820056	NoSignal	female	43	1522251580233	3	6	R3T1	4	R3T2	2	R3T3	6	R3T4	3	R3T5	5	R3T6	1	R3T5	5	5	3	6	0.2	0.5	0	0	1	3	0
73820056	NoSignal	female	43	1522251584117	3	7	R3T1	4	R3T2	2	R3T3	6	R3T4	3	R3T5	5	R3T6	1	R3T3	3	6	6	6	0.4	0.67	0	0	1	6	0
73820056	NoSignal	female	43	1522251587919	3	8	R3T1	4	R3T2	2	R3T3	6	R3T4	3	R3T5	5	R3T6	1	R3T6	6	1	2	2	0.2	0.25	0	0	1	2	0
73820056	NoSignal	female	43	1522251591783	3	9	R3T1	4	R3T2	2	R3T3	6	R3T4	3	R3T5	5	R3T6	1	R3T2	2	2	9	4	0.6	0.67	1	0	1	-4	1
73820056	NoSignal	female	43	1522251596242	3	10	R3T1	4	R3T2	2	R3T3	6	R3T4	3	R3T5	5	R3T6	1	R3T6	6	1	2	2	0.2	0.25	0	0	1	2	0
73820056	NoSignal	female	43	1522251600503	3	11	R3T1	4	R3T2	2	R3T3	6	R3T4	3	R3T5	5	R3T6	1	R3T4	4	3	5	8	0.29	0.65	1	0	1	-8	1
73820056	NoSignal	female	43	1522251603582	3	12	R3T1	4	R3T2	2	R3T3	6	R3T4	3	R3T5	5	R3T6	1	R3T5	5	5	3	6	0.2	0.5	0	0	1	3	0
73820056	NoSignal	female	43	1522251606896	3	13	R3T1	4	R3T2	2	R3T3	6	R3T4	3	R3T5	5	R3T6	1	R3T1	1	4	3	3	0.3	0.43	1	0	1	-3	1
73820056	NoSignal	female	43	1522251610942	3	14	R3T1	4	R3T2	2	R3T3	6	R3T4	3	R3T5	5	R3T6	1	R3T3	3	6	6	6	0.4	0.67	0	0	1	6	0
73820056	NoSignal	female	43	1522251614262	3	15	R3T1	4	R3T2	2	R3T3	6	R3T4	3	R3T5	5	R3T6	1	R3T6	6	1	2	2	0.2	0.25	0	0	1	2	0
73820056	NoSignal	female	43	1522251619198	3	16	R3T1	4	R3T2	2	R3T3	6	R3T4	3	R3T5	5	R3T6	1	R3T1	1	4	3	3	0.3	0.43	1	0	1	-3	1
73820056	NoSignal	female	43	1522251623881	3	17	R3T1	4	R3T2	2	R3T3	6	R3T4	3	R3T5	5	R3T6	1	R3T6	6	1	2	2	0.2	0.25	0	0	1	2	0
73820056	NoSignal	female	43	1522251627595	3	18	R3T1	4	R3T2	2	R3T3	6	R3T4	3	R3T5	5	R3T6	1	R3T6	6	1	2	2	0.2	0.25	0	0	1	2	0
73820056	NoSignal	female	43	1522251631326	3	19	R3T1	4	R3T2	2	R3T3	6	R3T4	3	R3T5	5	R3T6	1	R3T1	1	4	3	3	0.3	0.43	0	0	1	3	0
73820056	NoSignal	female	43	1522251634561	3	20	R3T1	4	R3T2	2	R3T3	6	R3T4	3	R3T5	5	R3T6	1	R3T6	6	1	2	2	0.2	0.25	0	0	1	2	0
73820056	NoSignal	female	43	1522251637984	3	21	R3T1	4	R3T2	2	R3T3	6	R3T4	3	R3T5	5	R3T6	1	R3T1	1	4	3	3	0.3	0.43	0	0	1	3	0
73820056	NoSignal	female	43	1522251642148	3	22	R3T1	4	R3T2	2	R3T3	6	R3T4	3	R3T5	5	R3T6	1	R3T4	4	3	5	8	0.29	0.65	1	0	1	-8	1
73820056	NoSignal	female	43	1522251650556	3	23	R3T1	4	R3T2	2	R3T3	6	R3T4	3	R3T5	5	R3T6	1	R3T6	6	1	2	2	0.2	0.25	1	0	1	-2	1
73820056	NoSignal	female	43	1522251653989	3	24	R3T1	4	R3T2	2	R3T3	6	R3T4	3	R3T5	5	R3T6	1	R3T1	1	4	3	3	0.3	0.43	1	0	1	-3	1
73820056	NoSignal	female	43	1522251657452	3	25	R3T1	4	R3T2	2	R3T3	6	R3T4	3	R3T5	5	R3T6	1	R3T6	6	1	2	2	0.2	0.25	0	0	1	2	0
73820056	NoSignal	female	43	1522251660088	4	1	R4T1	5	R4T2	3	R4T3	4	R4T4	1	R4T5	6	R4T6	2	R4T5	5	6	5	9	0.26	0.63	1	0	1	-9	1
73820056	NoSignal	female	43	1522251669586	4	2	R4T1	5	R4T2	3	R4T3	4	R4T4	1	R4T5	6	R4T6	2	R4T1	1	5	4	3	0.37	0.44	1	0	1	-3	1
73820056	NoSignal	female	43	1522251675178	4	3	R4T1	5	R4T2	3	R4T3	4	R4T4	1	R4T5	6	R4T6	2	R4T4	4	1	5	10	0.24	0.63	0	0	1	5	0
73820056	NoSignal	female	43	1522251679453	4	4	R4T1	5	R4T2	3	R4T3	4	R4T4	1	R4T5	6	R4T6	2	R4T6	6	2	3	4	0.23	0.4	1	0	1	-4	1
73820056	NoSignal	female	43	1522251684171	4	5	R4T1	5	R4T2	3	R4T3	4	R4T4	1	R4T5	6	R4T6	2	R4T2	2	3	6	3	0.51	0.52	0	0	1	6	0
73820056	NoSignal	female	43	1522251687919	4	6	R4T1	5	R4T2	3	R4T3	4	R4T4	1	R4T5	6	R4T6	2	R4T3	3	4	7	7	0.4	0.67	0	0	1	7	0
73820056	NoSignal	female	43	1522251692288	4	7	R4T1	5	R4T2	3	R4T3	4	R4T4	1	R4T5	6	R4T6	2	R4T1	1	5	4	3	0.37	0.44	1	0	1	-3	1
73820056	NoSignal	female	43	1522251697733	4	8	R4T1	5	R4T2	3	R4T3	4	R4T4	1	R4T5	6	R4T6	2	R4T1	1	5	4	3	0.37	0.44	0	0	1	4	0
73820056	NoSignal	female	43	1522251701170	4	9	R4T1	5	R4T2	3	R4T3	4	R4T4	1	R4T5	6	R4T6	2	R4T6	6	2	3	4	0.23	0.4	1	0	1	-4	1
73820056	NoSignal	female	43	1522251708848	4	10	R4T1	5	R4T2	3	R4T3	4	R4T4	1	R4T5	6	R4T6	2	R4T6	6	2	3	4	0.23	0.4	0	0	1	3	0
73820056	NoSignal	female	43	1522251712565	4	11	R4T1	5	R4T2	3	R4T3	4	R4T4	1	R4T5	6	R4T6	2	R4T6	6	2	3	4	0.23	0.4	0	0	1	3	0
73820056	NoSignal	female	43	1522251715915	4	12	R4T1	5	R4T2	3	R4T3	4	R4T4	1	R4T5	6	R4T6	2	R4T6	6	2	3	4	0.23	0.4	1	0	1	-4	1
73820056	NoSignal	female	43	1522251719409	4	13	R4T1	5	R4T2	3	R4T3	4	R4T4	1	R4T5	6	R4T6	2	R4T6	6	2	3	4	0.23	0.4	0	0	1	3	0
73820056	NoSignal	female	43	1522251722958	4	14	R4T1	5	R4T2	3	R4T3	4	R4T4	1	R4T5	6	R4T6	2	R4T3	3	4	7	7	0.4	0.67	0	0	1	7	0
73820056	NoSignal	female	43	1522251726604	4	15	R4T1	5	R4T2	3	R4T3	4	R4T4	1	R4T5	6	R4T6	2	R4T1	1	5	4	3	0.37	0.44	1	0	1	-3	1
73820056	NoSignal	female	43	1522251730024	4	16	R4T1	5	R4T2	3	R4T3	4	R4T4	1	R4T5	6	R4T6	2	R4T3	3	4	7	7	0.4	0.67	1	0	1	-7	1
73820056	NoSignal	female	43	1522251733449	4	17	R4T1	5	R4T2	3	R4T3	4	R4T4	1	R4T5	6	R4T6	2	R4T6	6	2	3	4	0.23	0.4	0	0	1	3	0
73820056	NoSignal	female	43	1522251738286	4	18	R4T1	5	R4T2	3	R4T3	4	R4T4	1	R4T5	6	R4T6	2	R4T2	2	3	6	3	0.51	0.52	0	0	1	6	0
73820056	NoSignal	female	43	1522251741946	4	19	R4T1	5	R4T2	3	R4T3	4	R4T4	1	R4T5	6	R4T6	2	R4T3	3	4	7	7	0.4	0.67	1	0	1	-7	1
73820056	NoSignal	female	43	1522251745388	4	20	R4T1	5	R4T2	3	R4T3	4	R4T4	1	R4T5	6	R4T6	2	R4T2	2	3	6	3	0.51	0.52	1	0	1	-3	1
73820056	NoSignal	female	43	1522251748510	4	21	R4T1	5	R4T2	3	R4T3	4	R4T4	1	R4T5	6	R4T6	2	R4T1	1	5	4	3	0.37	0.44	0	0	1	4	0
73820056	NoSignal	female	43	1522251751837	4	22	R4T1	5	R4T2	3	R4T3	4	R4T4	1	R4T5	6	R4T6	2	R4T1	1	5	4	3	0.37	0.44	1	0	1	-3	1
73820056	NoSignal	female	43	1522251754829	4	23	R4T1	5	R4T2	3	R4T3	4	R4T4	1	R4T5	6	R4T6	2	R4T1	1	5	4	3	0.37	0.44	1	0	1	-3	1
73820056	NoSignal	female	43	1522251759991	4	24	R4T1	5	R4T2	3	R4T3	4	R4T4	1	R4T5	6	R4T6	2	R4T1	1	5	4	3	0.37	0.44	0	0	1	4	0
73820056	NoSignal	female	43	1522251763964	4	25	R4T1	5	R4T2	3	R4T3	4	R4T4	1	R4T5	6	R4T6	2	R4T1	1	5	4	3	0.37	0.44	1	0	1	-3	1
74246200	NoSignal	male	28	1522081648029	1	1	R1T1	1	R1T2	5	R1T3	6	R1T4	2	R1T5	3	R1T6	4	R1T4	4	2	9	10	0.4	0.74	0	0	1	9	0
74246200	NoSignal	male	28	1522081662229	1	2	R1T1	1	R1T2	5	R1T3	6	R1T4	2	R1T5	3	R1T6	4	R1T1	1	1	2	1	0.22	0.14	0	0	1	2	0
74246200	NoSignal	male	28	1522081815567	1	3	R1T1	1	R1T2	5	R1T3	6	R1T4	2	R1T5	3	R1T6	4	R1T4	4	2	9	10	0.4	0.74	0	0	1	9	0
74246200	NoSignal	male	28	1522081831799	1	4	R1T1	1	R1T2	5	R1T3	6	R1T4	2	R1T5	3	R1T6	4	R1T1	1	1	2	1	0.22	0.14	0	0	1	2	0
74246200	NoSignal	male	28	1522081835764	1	5	R1T1	1	R1T2	5	R1T3	6	R1T4	2	R1T5	3	R1T6	4	R1T4	4	2	9	10	0.4	0.74	0	0	1	9	0
74246200	NoSignal	male	28	1522081838304	1	6	R1T1	1	R1T2	5	R1T3	6	R1T4	2	R1T5	3	R1T6	4	R1T4	4	2	9	10	0.4	0.74	1	0	1	-10	1
74246200	NoSignal	male	28	1522081844012	1	7	R1T1	1	R1T2	5	R1T3	6	R1T4	2	R1T5	3	R1T6	4	R1T1	1	1	2	1	0.22	0.14	1	0	1	-1	1
74246200	NoSignal	male	28	1522081847268	1	8	R1T1	1	R1T2	5	R1T3	6	R1T4	2	R1T5	3	R1T6	4	R1T3	3	6	9	9	0.42	0.72	1	0	1	-9	1
74246200	NoSignal	male	28	1522081849906	1	9	R1T1	1	R1T2	5	R1T3	6	R1T4	2	R1T5	3	R1T6	4	R1T5	5	3	2	6	0.08	0.26	0	0	1	2	0
74246200	NoSignal	male	28	1522081864381	1	10	R1T1	1	R1T2	5	R1T3	6	R1T4	2	R1T5	3	R1T6	4	R1T5	5	3	2	6	0.08	0.26	0	0	1	2	0
74246200	NoSignal	male	28	1522081868024	1	11	R1T1	1	R1T2	5	R1T3	6	R1T4	2	R1T5	3	R1T6	4	R1T4	4	2	9	10	0.4	0.74	0	0	1	9	0
74246200	NoSignal	male	28	1522081870695	1	12	R1T1	1	R1T2	5	R1T3	6	R1T4	2	R1T5	3	R1T6	4	R1T3	3	6	9	9	0.42	0.72	0	0	1	9	0
74246200	NoSignal	male	28	1522081874875	1	13	R1T1	1	R1T2	5	R1T3	6	R1T4	2	R1T5	3	R1T6	4	R1T2	2	5	8	5	0.51	0.65	0	0	1	8	0
74246200	NoSignal	male	28	1522081877887	1	14	R1T1	1	R1T2	5	R1T3	6	R1T4	2	R1T5	3	R1T6	4	R1T1	1	1	2	1	0.22	0.14	0	0	1	2	0
74246200	NoSignal	male	28	1522081892752	1	15	R1T1	1	R1T2	5	R1T3	6	R1T4	2	R1T5	3	R1T6	4	R1T4	4	2	9	10	0.4	0.74	1	0	1	-10	1
74246200	NoSignal	male	28	1522081895418	1	16	R1T1	1	R1T2	5	R1T3	6	R1T4	2	R1T5	3	R1T6	4	R1T5	5	3	2	6	0.08	0.26	0	0	1	2	0
74246200	NoSignal	male	28	1522081898585	1	17	R1T1	1	R1T2	5	R1T3	6	R1T4	2	R1T5	3	R1T6	4	R1T5	5	3	2	6	0.08	0.26	0	0	1	2	0
74246200	NoSignal	male	28	1522081901753	1	18	R1T1	1	R1T2	5	R1T3	6	R1T4	2	R1T5	3	R1T6	4	R1T6	6	4	5	5	0.36	0.56	0	0	1	5	0
74246200	NoSignal	male	28	1522081904713	1	19	R1T1	1	R1T2	5	R1T3	6	R1T4	2	R1T5	3	R1T6	4	R1T2	2	5	8	5	0.51	0.65	1	0	1	-5	1
74246200	NoSignal	male	28	1522081906890	1	20	R1T1	1	R1T2	5	R1T3	6	R1T4	2	R1T5	3	R1T6	4	R1T3	3	6	9	9	0.42	0.72	1	0	1	-9	1
74246200	NoSignal	male	28	1522081909878	1	21	R1T1	1	R1T2	5	R1T3	6	R1T4	2	R1T5	3	R1T6	4	R1T1	1	1	2	1	0.22	0.14	1	0	1	-1	1
74246200	NoSignal	male	28	1522081922526	1	22	R1T1	1	R1T2	5	R1T3	6	R1T4	2	R1T5	3	R1T6	4	R1T1	1	1	2	1	0.22	0.14	0	0	1	2	0
74246200	NoSignal	male	28	1522081926101	1	23	R1T1	1	R1T2	5	R1T3	6	R1T4	2	R1T5	3	R1T6	4	R1T4	4	2	9	10	0.4	0.74	0	0	1	9	0
74246200	NoSignal	male	28	1522081929054	1	24	R1T1	1	R1T2	5	R1T3	6	R1T4	2	R1T5	3	R1T6	4	R1T3	3	6	9	9	0.42	0.72	0	0	1	9	0
74246200	NoSignal	male	28	1522081933638	1	25	R1T1	1	R1T2	5	R1T3	6	R1T4	2	R1T5	3	R1T6	4	R1T1	1	1	2	1	0.22	0.14	1	0	0	0	0
74246200	NoSignal	male	28	1522081936003	2	1	R2T1	5	R2T2	6	R2T3	2	R2T4	1	R2T5	3	R2T6	4	R2T4	4	1	8	9	0.37	0.66	0	0	0	0	0
74246200	NoSignal	male	28	1522081940865	2	2	R2T1	5	R2T2	6	R2T3	2	R2T4	1	R2T5	3	R2T6	4	R2T3	3	2	7	6	0.41	0.6	1	0	0	0	0
74246200	NoSignal	male	28	1522081942508	2	3	R2T1	5	R2T2	6	R2T3	2	R2T4	1	R2T5	3	R2T6	4	R2T5	5	3	5	7	0.27	0.52	0	0	0	0	0
74246200	NoSignal	male	28	1522081944896	2	4	R2T1	5	R2T2	6	R2T3	2	R2T4	1	R2T5	3	R2T6	4	R2T2	2	6	8	5	0.48	0.58	0	0	1	8	0
74246200	NoSignal	male	28	1522081947897	2	5	R2T1	5	R2T2	6	R2T3	2	R2T4	1	R2T5	3	R2T6	4	R2T3	3	2	7	6	0.41	0.6	1	0	0	0	0
74246200	NoSignal	male	28	1522081950471	2	6	R2T1	5	R2T2	6	R2T3	2	R2T4	1	R2T5	3	R2T6	4	R2T4	4	1	8	9	0.37	0.66	1	0	1	-9	1
74246200	NoSignal	male	28	1522081952832	2	7	R2T1	5	R2T2	6	R2T3	2	R2T4	1	R2T5	3	R2T6	4	R2T5	5	3	5	7	0.27	0.52	0	0	1	5	0
74246200	NoSignal	male	28	1522081957916	2	8	R2T1	5	R2T2	6	R2T3	2	R2T4	1	R2T5	3	R2T6	4	R2T5	5	3	5	7	0.27	0.52	0	0	1	5	0
74246200	NoSignal	male	28	1522081960387	2	9	R2T1	5	R2T2	6	R2T3	2	R2T4	1	R2T5	3	R2T6	4	R2T5	5	3	5	7	0.27	0.52	0	0	1	5	0
74246200	NoSignal	male	28	1522081964216	2	10	R2T1	5	R2T2	6	R2T3	2	R2T4	1	R2T5	3	R2T6	4	R2T4	4	1	8	9	0.37	0.66	1	0	1	-9	1
74246200	NoSignal	male	28	1522081975186	2	11	R2T1	5	R2T2	6	R2T3	2	R2T4	1	R2T5	3	R2T6	4	R2T1	1	5	5	3	0.41	0.42	1	0	1	-3	1
